ZH_LABEL^FLOWID^CUSTOMER_NAME^BUSINESS_TYPE^CUSTOMER_ID^PRODUCT_NO^TRAPH_NAME^ALARM_ID^ALARM_LOCATION^SSURE_GRADE^TRANS_TYPE^RATE^USER_BUSINESS_NE^TRANS_NAME^TRANS_PORT^ACCESS_TRANS_PORT_ODF^CIRCUIT_LEVEL^OPTI_CIRCUIT_NAME^OPTI_CIRCUIT_NAME2^MAINT_LENGTH^CIRCUIT_PROTECT^ZONE_ID^CITY_ID^REMARK^IS_ERROR^ERROR^USER_ADDR^USER_BUREAU^USER_EQUIPROOM^FINISH_STATE^RMSERVICE_ID^NETWORK_CODE^OPEN_TIME^BUS_TYPE^IP_CMNET^MPLSVPN_NAME^MPLSVPN_USAGE^ROUTE_PROTOCOL^PE_BUSINESS_NAME^PE_MANAGE_IP^PE_IP^PE_BUSINESS_PORT^MPLSVPNRD^MPLSVPNRT^VLAN^CE_BUSINESS_NAME^CE_BUSINESS_PORT^CE_IP^CE_BUSINESS_OFFER^AS_UP_BUREAU^AS_UP_BUREAU_TRANS_NE^AS_UP_BUREAU_TRANS_NE2^AS_UP_BUREAU_TRANS_NETYPE^AS_UP_BUREAU_TRANS_PORT^USER_TRANS_EXT_NETYPE^USER_TRANS_NE^USER_TRANS_NETYPE^USER_TRANS_PORT^INT_ID^CREATE_DATE^MODIFIER^MODIFY_DATE^TIME_STAMP^STATEFLAG^CREATE_BY
^0^^跨省^250211217250250000^KMZX2015004265^4772338091^YN-800-180823-12337^8826-五华区云上四季景星店_Q^普通^PTN^2^^145478020^148217590^无ODF^本地区内^五华区慧达驿站网络科技有限公司云上四季酒店（云上四季昆明景星店)-五华区财贸电影院F0001^^1563.23^单链^2^10304^MPLS-VPN^1^1.完整性问题:VLAN为空,1.完整性问题:PE设备接口IP为空,1.完整性问题:PE设备端口为空,1.完整性问题:CE设备接口IP为空,1.完整性问题:客户名称为空,1.完整性问题:MPLSVPN用途为空,1.完整性问题:IP承载网/CMNET为空,1.完整性问题:PE设备名称为空,1.完整性问题:MPLSVPN名称为空,1.完整性问题:CE设备提供方为空,1.完整性问题:承载业务类型为空,4.合规性问题:业务带宽(速率)格式不正确^昆明市市府东街15-16号2-7层（云上四季昆明景星店）^五华区云上四季快捷酒店(宝善店)^五华区云上四季快捷酒店(宝善店)七楼传输机房^已开通^^^2015-11-02 00:00:00^^^^^^^^^^^^^^^^^^^^^^^^^^-795946076^2018-10-11 15:59:35^zhaowanglin^2018-10-12 10:04:29^2018-10-12 10:04:29^0^zhaowanglin
^0^^跨省^250211217250250000^9003173488^^YN-800-180704-04064^82197-腾冲县光华路云上四季_Q^普通^PTN^2^^240728299^241796492^^本地区内^^^^双路由^8^97^MPLS-VPN^1^1.完整性问题:VLAN为空,1.完整性问题:PE设备接口IP为空,1.完整性问题:PE设备端口为空,1.完整性问题:CE设备接口IP为空,3.关联性问题:传输设备端口关联错误,3.关联性问题:传输设备名称关联错误,1.完整性问题:客户名称为空,1.完整性问题:MPLSVPN用途为空,1.完整性问题:IP承载网/CMNET为空,1.完整性问题:PE设备名称为空,2.规范性问题:接入路由保护方式枚举错误,1.完整性问题:MPLSVPN名称为空,1.完整性问题:CE设备提供方为空,1.完整性问题:承载业务类型为空,4.合规性问题:电路名称为空,4.合规性问题:业务带宽(速率)格式不正确^腾冲县腾越大道观音塘社区花园小区349号^腾冲县翡翠古镇云上四季^腾冲县翡翠古镇云上四季一楼集客机房^已开通^^^2016-01-11 00:00:00^^^^^^^^^^^^^^^^^^^^^^^^^^-795946068^2018-10-11 15:59:37^zhaowanglin^2018-10-12 10:04:29^2018-10-12 10:04:29^0^zhaowanglin
^0^^跨省^250211217250250000^210013089210210000-01-004^^YN-800-170721-02503^7415-盘龙区如家酒店东风广场店-6-EFT-01-mac^AA^SDH^2^^^57140442^^本地区间^^^^单链^2^10305^^1^1.完整性问题:VLAN为空,1.完整性问题:PE设备接口IP为空,1.完整性问题:PE设备端口为空,1.完整性问题:CE设备接口IP为空,3.关联性问题:传输设备端口关联错误,1.完整性问题:客户名称为空,1.完整性问题:MPLSVPN用途为空,1.完整性问题:IP承载网/CMNET为空,1.完整性问题:PE设备名称为空,1.完整性问题:业务开通日期为空,1.完整性问题:MPLSVPN名称为空,1.完整性问题:CE设备提供方为空,1.完整性问题:承载业务类型为空,4.合规性问题:传输设备名称非空规则错误,4.合规性问题:电路名称为空,4.合规性问题:业务带宽(速率)格式不正确^昆明市北京路445号如家酒店东风广场店^景洪市恒丰银行集客站点^景洪市恒丰银行集客站点机房^已开通^^^^^^^^^^^^^^^^^^^^^^^^^^^^^-795946057^2018-10-11 15:59:39^zhaowanglin^2018-10-12 10:04:30^2018-10-12 10:04:30^0^zhaowanglin
^1392794401051^^跨省^250211217250250000^20140126182637000655377010_1^^YN-055-161121-10553^604-公安专网^普通^PTN^2^20424722^53949838^57604591^^省内二级^^^^双路由^14^453645^^1^1.完整性问题:VLAN为空,1.完整性问题:PE设备接口IP为空,1.完整性问题:PE设备端口为空,1.完整性问题:CE设备接口IP为空,1.完整性问题:客户名称为空,1.完整性问题:MPLSVPN用途为空,1.完整性问题:IP承载网/CMNET为空,1.完整性问题:PE设备名称为空,2.规范性问题:接入路由保护方式枚举错误,1.完整性问题:业务开通日期为空,1.完整性问题:MPLSVPN名称为空,1.完整性问题:CE设备提供方为空,1.完整性问题:承载业务类型为空,4.合规性问题:电路名称为空,4.合规性问题:业务带宽(速率)格式不正确^丽江市古城区福慧路福星路^古城区如家酒店古城福慧路店^古城区如家酒店古城福慧路店一楼集客机房^已开通^^^^^^^^^^^^^^^^^^^^^^^^^^^^^-795946052^2018-10-11 15:59:40^zhaowanglin^2018-10-12 10:04:30^2018-10-12 10:04:30^0^zhaowanglin
^0^恒丰银行股份有限公司^跨省^531e0053510110^92012601^4637998844^^^AA^PTN^6M^-1610638559^^^^^^^^单链^2^453646^^1^1.完整性问题:承载业务类型为空,4.合规性问题:传输设备端口非空规则错误,4.合规性问题:传输设备名称非空规则错误^安宁市百花东路与园山北路交叉口^^^已开通^^^2020-06-30 00:00:00^^IP承载网^ChinaMobile_VIP_HENGFENG^跨省单客户专线^BGP^YNKM-BA-IPNET-RT04-NE5000E^^172.17.41.38/30^GE9/0/3.2835^^^2835^YNKM-VIP-HENGFENG-0342^^172.17.41.37/30^客户^^^^^^^^^^4672730931^2021-10-25 11:30:24^chengbenqin^2021-10-25 11:30:24^2021-10-25 11:30:24^0^chengbenqin
^0^^跨省^250211217250250000^210013089210210000-01-003^^YN-055-160122-09642^7414-盘龙区如家酒店白塔路店^AA^SDH^2^11533606^^57096938^^本地区间^^^^单链^2^10305^^1^1.完整性问题:VLAN为空,1.完整性问题:PE设备接口IP为空,1.完整性问题:PE设备端口为空,1.完整性问题:CE设备接口IP为空,3.关联性问题:传输设备端口关联错误,1.完整性问题:客户名称为空,1.完整性问题:MPLSVPN用途为空,1.完整性问题:IP承载网/CMNET为空,1.完整性问题:PE设备名称为空,1.完整性问题:业务开通日期为空,1.完整性问题:MPLSVPN名称为空,1.完整性问题:CE设备提供方为空,1.完整性问题:承载业务类型为空,4.合规性问题:传输设备名称非空规则错误,4.合规性问题:电路名称为空,4.合规性问题:业务带宽(速率)格式不正确^昆明市白塔路341号如家酒店白塔店^盘龙区如家酒店白塔店^盘龙区如家酒店白塔店七楼集客机房^已开通^^^^^^^^^^^^^^^^^^^^^^^^^^^^^-795946058^2018-10-11 15:59:39^zhaowanglin^2018-10-12 10:04:30^2018-10-12 10:04:30^0^zhaowanglin
^0^^跨省^250211217250250000^210013089210210000-01-006^4836916158^YN-800-180727-02818^4071-官渡区如家酒店环城南路莫泰店^AA^SDH^2^11533609^53989897^57659267^^本地区间^^^^单链^2^10301^MPLS-VPN^1^1.完整性问题:VLAN为空,1.完整性问题:PE设备接口IP为空,1.完整性问题:PE设备端口为空,1.完整性问题:CE设备接口IP为空,1.完整性问题:客户名称为空,1.完整性问题:MPLSVPN用途为空,1.完整性问题:IP承载网/CMNET为空,1.完整性问题:PE设备名称为空,1.完整性问题:业务开通日期为空,1.完整性问题:MPLSVPN名称为空,1.完整性问题:CE设备提供方为空,1.完整性问题:承载业务类型为空,4.合规性问题:业务带宽(速率)格式不正确^官渡区如家酒店环城南路莫泰店^官渡区如家酒店^官渡区如家酒店一楼集客机房^已开通^^^^^^^^^^^^^^^^^^^^^^^^^^^^^-795946055^2018-10-11 15:59:40^zhaowanglin^2018-10-12 10:04:30^2018-10-12 10:04:30^0^zhaowanglin
^0^永诚财产保险股份有限公司^跨省^2102100150570^92005372^4788767317^^^A^PTN^2M^4661879744^^^^^^^^单链^10^34^^1^1.完整性问题:承载业务类型为空,4.合规性问题:传输设备端口非空规则错误,4.合规性问题:传输设备名称非空规则错误^云南省蒙自市民安路59号^^^已开通^^^2019-04-10 00:00:00^^IP承载网^Chinamobile_VIP_APIC^跨省单客户专线^BGP^YNHOH-BA-IPNET-RT01-NE40E-X16A^^192.168.16.138./30^GE1/1/23.2601^^^2601^YNDLI-VIP-APIC-0278^^192.168.16.137/30^客户^^^^^^^^^^4821401171^2021-12-09 15:38:37^zhaowanglin^2021-12-09 15:38:37^2021-12-09 15:38:37^0^zhaowanglin
^0^^跨省^250211217250250000^9003326933^4837043326^YN-800-180823-12866^10691-官渡区华丰国际B9栋^普通^PTN^2^-1872048179^261059072^261301186^^本地区内^^^^单链^2^10301^MPLS-VPN^1^1.完整性问题:VLAN为空,1.完整性问题:PE设备接口IP为空,1.完整性问题:PE设备端口为空,1.完整性问题:CE设备接口IP为空,1.完整性问题:客户名称为空,1.完整性问题:MPLSVPN用途为空,1.完整性问题:IP承载网/CMNET为空,1.完整性问题:PE设备名称为空,1.完整性问题:MPLSVPN名称为空,1.完整性问题:CE设备提供方为空,1.完整性问题:承载业务类型为空,4.合规性问题:业务带宽(速率)格式不正确^昆明市官渡区昌宏西路1669号新华丰食品城旁^官渡区新华丰食品城B9栋^官渡区新华丰食品城B9栋一楼无线机房^已开通^^^2016-01-08 00:00:00^^^^^^^^^^^^^^^^^^^^^^^^^^-795946070^2018-10-11 15:59:37^zhaowanglin^2018-10-12 10:04:29^2018-10-12 10:04:29^0^zhaowanglin
^^永诚财产保险股份有限公司^^2102100150570^92005371^4810981354^^^A^PTN^2^2363590327^442331358^442358129^^^上海-云南FE001KA^^^单链^12^103^^0^^^^^已完成^^^^跨省MPLS-VPN专线^1^永诚财产保险股份有限公司210190115A000004^办公上网线路^1^YNLIC-BA-IPNET-RT01-NE40E-X16A^1^192.168.16.130^GE1/1/23.2601^1^1^2601^YNLIC-VIP-APIC-0279^1^192.168.16.129^1^2352960377^442331358^^^442358129^^^光收发器^^2432467775^2019-11-22 11:45:55^lvchaoxin^2021-04-25 17:49:28^2021-04-25 17:49:28^0^zhaowanglin
^0^^跨省^250211217250250000^KMZX2015004264^4772084537^YN-800-180910-04149^10063-五华区云上四季酒店百大店_Q-2-C2CXPI-10^普通^PTN^2^^145493119^148212315^无ODF^本地区内^西山区慧达驿站网络科技有限公司（书林街石桥铺28号）如家酒店-西山区省检察院招待所F972^五华区云上四季酒店昆明百大店-五华区新纪元大酒店F0003^228.7^单链^2^10304^MPLS-VPN^1^1.完整性问题:VLAN为空,1.完整性问题:PE设备接口IP为空,1.完整性问题:PE设备端口为空,1.完整性问题:CE设备接口IP为空,1.完整性问题:客户名称为空,1.完整性问题:MPLSVPN用途为空,1.完整性问题:IP承载网/CMNET为空,1.完整性问题:PE设备名称为空,1.完整性问题:MPLSVPN名称为空,1.完整性问题:CE设备提供方为空,1.完整性问题:承载业务类型为空,4.合规性问题:业务带宽(速率)格式不正确^昆明市东风西路99号新纪元广场写字楼内30间（云上四季昆明百大店）^五华区云上四季酒店昆明百大店^五华区云上四季酒店昆明百大店七楼集客机房^已开通^^^2015-11-02 00:00:00^^^^^^^^^^^^^^^^^^^^^^^^^^-795946077^2018-10-11 15:59:35^zhaowanglin^2018-10-12 10:04:29^2018-10-12 10:04:29^0^zhaowanglin
^1392863163365^^跨省^250211217250250000^20140218160422000690447010_3^4837043652^YN-800-180823-13037^6386-官渡区如家酒店东站店_Q^普通^PTN^2^205200361^121358541^122622116^^本地区间^^^^单链^2^10301^MPLS-VPN^1^1.完整性问题:VLAN为空,1.完整性问题:PE设备接口IP为空,1.完整性问题:PE设备端口为空,1.完整性问题:CE设备接口IP为空,3.关联性问题:传输设备端口关联错误,3.关联性问题:传输设备名称关联错误,1.完整性问题:客户名称为空,1.完整性问题:MPLSVPN用途为空,1.完整性问题:IP承载网/CMNET为空,1.完整性问题:PE设备名称为空,1.完整性问题:业务开通日期为空,1.完整性问题:MPLSVPN名称为空,1.完整性问题:CE设备提供方为空,1.完整性问题:承载业务类型为空,4.合规性问题:业务带宽(速率)格式不正确^云南省昆明市环城东路1011号^官渡区如家快捷酒店东站店^官渡区如家快捷酒店东站店一楼集客机房^已开通^^^^^^^^^^^^^^^^^^^^^^^^^^^^^-795946050^2018-10-11 15:59:40^zhaowanglin^2018-10-12 10:04:30^2018-10-12 10:04:30^0^zhaowanglin
^0^^跨省^250211217250250000^8713151762-03^^YN-800-180629-00141^1262-丽江市丽江移动集客9004_HX-1-S1-24GE-RJ-(Eth_U)5^AAA^PTN^2^-998106728^54037766^54963211^^本地区内^^^^单链^14^453645^MPLS-VPN^1^1.完整性问题:VLAN为空,1.完整性问题:PE设备接口IP为空,1.完整性问题:PE设备端口为空,1.完整性问题:CE设备接口IP为空,1.完整性问题:客户名称为空,1.完整性问题:MPLSVPN用途为空,1.完整性问题:IP承载网/CMNET为空,1.完整性问题:PE设备名称为空,1.完整性问题:MPLSVPN名称为空,1.完整性问题:CE设备提供方为空,1.完整性问题:承载业务类型为空,4.合规性问题:电路名称为空,4.合规性问题:光路名称2为空,4.合规性问题:业务带宽(速率)格式不正确^云南省丽江市古城区南门昭庆市场义顺东段（如家酒店）^古城区如家酒店古城南门店^古城区如家酒店古城南门店一楼集客机房^已开通^^^2015-08-24 00:00:00^^^^^^^^^^^^^^^^^^^^^^^^^^-796364988^2018-10-11 15:59:32^zhaowanglin^2018-10-12 10:04:28^2018-10-12 10:04:28^0^zhaowanglin
^0^^跨省^250211217250250000^8713151762-01^^YN-800-180902-06075^1813-古城区如家酒店红太阳广场店_Q^AAA^PTN^2^-1987809858^228146770^228147667^^本地区内^^^^单链^14^453645^MPLS-VPN^1^1.完整性问题:VLAN为空,1.完整性问题:PE设备接口IP为空,1.完整性问题:PE设备端口为空,1.完整性问题:CE设备接口IP为空,3.关联性问题:传输设备端口关联错误,3.关联性问题:传输设备名称关联错误,1.完整性问题:客户名称为空,1.完整性问题:MPLSVPN用途为空,1.完整性问题:IP承载网/CMNET为空,1.完整性问题:PE设备名称为空,1.完整性问题:MPLSVPN名称为空,1.完整性问题:CE设备提供方为空,1.完整性问题:承载业务类型为空,4.合规性问题:电路名称为空,4.合规性问题:光路名称2为空,4.合规性问题:业务带宽(速率)格式不正确^丽江古城红太阳广场旁（如家酒店）^古城区如家酒店红太阳广场店^古城区如家酒店红太阳广场店一楼集客机房^已开通^^^2015-08-24 00:00:00^^^^^^^^^^^^^^^^^^^^^^^^^^-796365007^2018-10-11 18:15:46^zhaowanglin^2018-10-12 10:04:28^2018-10-12 10:04:28^0^zhaowanglin
